"","X","state","Type","Start.Date","End.Date","date","stayathome"
"Vermont.47.42",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-04-12,1
"Vermont.47.43",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-04-13,1
"Vermont.47.44",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-04-14,1
"Vermont.47.45",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-04-15,1
"Vermont.47.46",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-04-16,1
"Vermont.47.47",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-04-17,1
"Vermont.47.48",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-04-18,1
"Vermont.47.49",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-04-19,1
"Vermont.47.50",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-04-20,1
"Vermont.47.51",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-04-21,1
"Vermont.47.52",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-04-22,1
"Vermont.47.53",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-04-23,1
"Vermont.47.54",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-04-24,1
"Vermont.47.55",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-04-25,1
"Vermont.47.56",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-04-26,1
"Vermont.47.57",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-04-27,1
"Vermont.47.58",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-04-28,1
"Vermont.47.59",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-04-29,1
"Vermont.47.60",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-04-30,1
"Vermont.47.61",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-05-01,1
"Vermont.47.62",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-05-02,1
"Vermont.47.63",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-05-03,1
"Vermont.47.64",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-05-04,1
"Vermont.47.65",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-05-05,1
"Vermont.47.66",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-05-06,1
"Vermont.47.67",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-05-07,1
"Vermont.47.68",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-05-08,1
"Vermont.47.69",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-05-09,1
"Vermont.47.70",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-05-10,1
"Vermont.47.71",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-05-11,1
"Vermont.47.72",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-05-12,1
"Vermont.47.73",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-05-13,1
"Vermont.47.74",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-05-14,1
"Vermont.47.75",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-05-15,1
"Vermont.47.76",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-05-16,0
"Vermont.47.77",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-05-17,0
"Vermont.47.78",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-05-18,0
"Vermont.47.79",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-05-19,0
"Vermont.47.80",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-05-20,0
"Vermont.47.81",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-05-21,0
"Vermont.47.82",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-05-22,0
"Vermont.47.83",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-05-23,0
"Vermont.47.84",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-05-24,0
"Vermont.47.85",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-05-25,0
"Vermont.47.86",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-05-26,0
"Vermont.47.87",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-05-27,0
"Vermont.47.88",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-05-28,0
"Vermont.47.89",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-05-29,0
"Vermont.47.90",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-05-30,0
"Vermont.47.91",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-05-31,0
"Vermont.47.92",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-06-01,0
"Vermont.47.93",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-06-02,0
"Vermont.47.94",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-06-03,0
"Vermont.47.95",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-06-04,0
"Vermont.47.96",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-06-05,0
"Vermont.47.97",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-06-06,0
"Vermont.47.98",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-06-07,0
"Vermont.47.99",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-06-08,0
"Vermont.47.100",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-06-09,0
"Vermont.47.101",47,"Vermont","Stay at home",2020-03-25,2020-05-15,2020-06-10,0
"Virginia.48",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-03-01,0
"Virginia.48.1",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-03-02,0
"Virginia.48.2",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-03-03,0
"Virginia.48.3",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-03-04,0
"Virginia.48.4",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-03-05,0
"Virginia.48.5",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-03-06,0
"Virginia.48.6",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-03-07,0
"Virginia.48.7",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-03-08,0
"Virginia.48.8",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-03-09,0
"Virginia.48.9",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-03-10,0
"Virginia.48.10",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-03-11,0
"Virginia.48.11",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-03-12,0
"Virginia.48.12",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-03-13,0
"Virginia.48.13",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-03-14,0
"Virginia.48.14",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-03-15,0
"Virginia.48.15",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-03-16,0
"Virginia.48.16",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-03-17,0
"Virginia.48.17",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-03-18,0
"Virginia.48.18",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-03-19,0
"Virginia.48.19",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-03-20,0
"Virginia.48.20",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-03-21,0
"Virginia.48.21",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-03-22,0
"Virginia.48.22",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-03-23,0
"Virginia.48.23",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-03-24,0
"Virginia.48.24",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-03-25,0
"Virginia.48.25",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-03-26,0
"Virginia.48.26",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-03-27,0
"Virginia.48.27",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-03-28,0
"Virginia.48.28",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-03-29,0
"Virginia.48.29",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-03-30,1
"Virginia.48.30",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-03-31,1
"Virginia.48.31",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-04-01,1
"Virginia.48.32",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-04-02,1
"Virginia.48.33",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-04-03,1
"Virginia.48.34",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-04-04,1
"Virginia.48.35",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-04-05,1
"Virginia.48.36",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-04-06,1
"Virginia.48.37",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-04-07,1
"Virginia.48.38",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-04-08,1
"Virginia.48.39",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-04-09,1
"Virginia.48.40",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-04-10,1
"Virginia.48.41",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-04-11,1
"Virginia.48.42",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-04-12,1
"Virginia.48.43",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-04-13,1
"Virginia.48.44",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-04-14,1
"Virginia.48.45",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-04-15,1
"Virginia.48.46",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-04-16,1
"Virginia.48.47",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-04-17,1
"Virginia.48.48",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-04-18,1
"Virginia.48.49",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-04-19,1
"Virginia.48.50",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-04-20,1
"Virginia.48.51",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-04-21,1
"Virginia.48.52",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-04-22,1
"Virginia.48.53",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-04-23,1
"Virginia.48.54",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-04-24,1
"Virginia.48.55",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-04-25,1
"Virginia.48.56",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-04-26,1
"Virginia.48.57",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-04-27,1
"Virginia.48.58",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-04-28,1
"Virginia.48.59",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-04-29,1
"Virginia.48.60",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-04-30,1
"Virginia.48.61",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-05-01,1
"Virginia.48.62",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-05-02,1
"Virginia.48.63",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-05-03,1
"Virginia.48.64",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-05-04,1
"Virginia.48.65",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-05-05,1
"Virginia.48.66",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-05-06,1
"Virginia.48.67",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-05-07,1
"Virginia.48.68",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-05-08,1
"Virginia.48.69",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-05-09,1
"Virginia.48.70",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-05-10,1
"Virginia.48.71",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-05-11,1
"Virginia.48.72",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-05-12,1
"Virginia.48.73",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-05-13,1
"Virginia.48.74",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-05-14,1
"Virginia.48.75",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-05-15,1
"Virginia.48.76",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-05-16,1
"Virginia.48.77",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-05-17,1
"Virginia.48.78",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-05-18,1
"Virginia.48.79",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-05-19,1
"Virginia.48.80",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-05-20,1
"Virginia.48.81",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-05-21,1
"Virginia.48.82",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-05-22,1
"Virginia.48.83",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-05-23,1
"Virginia.48.84",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-05-24,1
"Virginia.48.85",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-05-25,1
"Virginia.48.86",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-05-26,1
"Virginia.48.87",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-05-27,1
"Virginia.48.88",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-05-28,1
"Virginia.48.89",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-05-29,1
"Virginia.48.90",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-05-30,1
"Virginia.48.91",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-05-31,1
"Virginia.48.92",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-06-01,1
"Virginia.48.93",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-06-02,1
"Virginia.48.94",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-06-03,1
"Virginia.48.95",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-06-04,1
"Virginia.48.96",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-06-05,1
"Virginia.48.97",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-06-06,1
"Virginia.48.98",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-06-07,1
"Virginia.48.99",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-06-08,1
"Virginia.48.100",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-06-09,1
"Virginia.48.101",48,"Virginia","Stay at home",2020-03-30,2020-06-10,2020-06-10,1
"Washington.49",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-03-01,0
"Washington.49.1",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-03-02,0
"Washington.49.2",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-03-03,0
"Washington.49.3",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-03-04,0
"Washington.49.4",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-03-05,0
"Washington.49.5",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-03-06,0
"Washington.49.6",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-03-07,0
"Washington.49.7",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-03-08,0
"Washington.49.8",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-03-09,0
"Washington.49.9",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-03-10,0
"Washington.49.10",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-03-11,0
"Washington.49.11",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-03-12,0
"Washington.49.12",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-03-13,0
"Washington.49.13",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-03-14,0
"Washington.49.14",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-03-15,0
"Washington.49.15",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-03-16,0
"Washington.49.16",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-03-17,0
"Washington.49.17",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-03-18,0
"Washington.49.18",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-03-19,0
"Washington.49.19",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-03-20,0
"Washington.49.20",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-03-21,0
"Washington.49.21",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-03-22,0
"Washington.49.22",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-03-23,1
"Washington.49.23",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-03-24,1
"Washington.49.24",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-03-25,1
"Washington.49.25",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-03-26,1
"Washington.49.26",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-03-27,1
"Washington.49.27",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-03-28,1
"Washington.49.28",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-03-29,1
"Washington.49.29",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-03-30,1
"Washington.49.30",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-03-31,1
"Washington.49.31",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-04-01,1
"Washington.49.32",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-04-02,1
"Washington.49.33",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-04-03,1
"Washington.49.34",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-04-04,1
"Washington.49.35",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-04-05,1
"Washington.49.36",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-04-06,1
"Washington.49.37",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-04-07,1
"Washington.49.38",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-04-08,1
"Washington.49.39",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-04-09,1
"Washington.49.40",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-04-10,1
"Washington.49.41",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-04-11,1
"Washington.49.42",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-04-12,1
"Washington.49.43",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-04-13,1
"Washington.49.44",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-04-14,1
"Washington.49.45",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-04-15,1
"Washington.49.46",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-04-16,1
"Washington.49.47",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-04-17,1
"Washington.49.48",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-04-18,1
"Washington.49.49",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-04-19,1
"Washington.49.50",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-04-20,1
"Washington.49.51",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-04-21,1
"Washington.49.52",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-04-22,1
"Washington.49.53",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-04-23,1
"Washington.49.54",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-04-24,1
"Washington.49.55",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-04-25,1
"Washington.49.56",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-04-26,1
"Washington.49.57",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-04-27,1
"Washington.49.58",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-04-28,1
"Washington.49.59",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-04-29,1
"Washington.49.60",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-04-30,1
"Washington.49.61",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-05-01,1
"Washington.49.62",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-05-02,1
"Washington.49.63",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-05-03,1
"Washington.49.64",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-05-04,1
"Washington.49.65",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-05-05,1
"Washington.49.66",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-05-06,1
"Washington.49.67",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-05-07,1
"Washington.49.68",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-05-08,1
"Washington.49.69",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-05-09,1
"Washington.49.70",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-05-10,1
"Washington.49.71",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-05-11,1
"Washington.49.72",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-05-12,1
"Washington.49.73",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-05-13,1
"Washington.49.74",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-05-14,1
"Washington.49.75",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-05-15,1
"Washington.49.76",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-05-16,1
"Washington.49.77",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-05-17,1
"Washington.49.78",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-05-18,1
"Washington.49.79",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-05-19,1
"Washington.49.80",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-05-20,1
"Washington.49.81",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-05-21,1
"Washington.49.82",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-05-22,1
"Washington.49.83",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-05-23,1
"Washington.49.84",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-05-24,1
"Washington.49.85",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-05-25,1
"Washington.49.86",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-05-26,1
"Washington.49.87",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-05-27,1
"Washington.49.88",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-05-28,1
"Washington.49.89",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-05-29,1
"Washington.49.90",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-05-30,1
"Washington.49.91",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-05-31,1
"Washington.49.92",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-06-01,0
"Washington.49.93",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-06-02,0
"Washington.49.94",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-06-03,0
"Washington.49.95",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-06-04,0
"Washington.49.96",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-06-05,0
"Washington.49.97",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-06-06,0
"Washington.49.98",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-06-07,0
"Washington.49.99",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-06-08,0
"Washington.49.100",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-06-09,0
"Washington.49.101",49,"Washington","Stay at home",2020-03-23,2020-05-31,2020-06-10,0
"West Virginia.50",50,"West Virginia","Stay at home",2020-03-24,2020-05-03,2020-03-01,0
"West Virginia.50.1",50,"West Virginia","Stay at home",2020-03-24,2020-05-03,2020-03-02,0
"West Virginia.50.2",50,"West Virginia","Stay at home",2020-03-24,2020-05-03,2020-03-03,0
