"","date","state","cum_death","daily_death"
"Colorado.815",2020-05-01,"Colorado",821,44
"Colorado.816",2020-05-02,"Colorado",832,11
"Colorado.817",2020-05-03,"Colorado",842,10
"Colorado.818",2020-05-04,"Colorado",851,9
"Colorado.819",2020-05-05,"Colorado",903,52
"Colorado.820",2020-05-06,"Colorado",919,16
"Colorado.821",2020-05-07,"Colorado",944,25
"Colorado.822",2020-05-08,"Colorado",960,16
"Colorado.823",2020-05-09,"Colorado",967,7
"Colorado.824",2020-05-10,"Colorado",971,4
"Colorado.825",2020-05-11,"Colorado",987,16
"Colorado.826",2020-05-12,"Colorado",1010,23
"Colorado.827",2020-05-13,"Colorado",1062,52
"Colorado.828",2020-05-14,"Colorado",1086,24
"Colorado.829",2020-05-15,"Colorado",1150,64
"Colorado.830",2020-05-16,"Colorado",1192,42
"Colorado.831",2020-05-17,"Colorado",1215,23
"Colorado.832",2020-05-18,"Colorado",1224,9
"Colorado.833",2020-05-19,"Colorado",1257,33
"Connecticut.834",2020-01-22,"Connecticut",0,0
"Connecticut.835",2020-01-23,"Connecticut",0,0
"Connecticut.836",2020-01-24,"Connecticut",0,0
"Connecticut.837",2020-01-25,"Connecticut",0,0
"Connecticut.838",2020-01-26,"Connecticut",0,0
"Connecticut.839",2020-01-27,"Connecticut",0,0
"Connecticut.840",2020-01-28,"Connecticut",0,0
"Connecticut.841",2020-01-29,"Connecticut",0,0
"Connecticut.842",2020-01-30,"Connecticut",0,0
"Connecticut.843",2020-01-31,"Connecticut",0,0
"Connecticut.844",2020-02-01,"Connecticut",0,0
"Connecticut.845",2020-02-02,"Connecticut",0,0
"Connecticut.846",2020-02-03,"Connecticut",0,0
"Connecticut.847",2020-02-04,"Connecticut",0,0
"Connecticut.848",2020-02-05,"Connecticut",0,0
"Connecticut.849",2020-02-06,"Connecticut",0,0
"Connecticut.850",2020-02-07,"Connecticut",0,0
"Connecticut.851",2020-02-08,"Connecticut",0,0
"Connecticut.852",2020-02-09,"Connecticut",0,0
"Connecticut.853",2020-02-10,"Connecticut",0,0
"Connecticut.854",2020-02-11,"Connecticut",0,0
"Connecticut.855",2020-02-12,"Connecticut",0,0
"Connecticut.856",2020-02-13,"Connecticut",0,0
"Connecticut.857",2020-02-14,"Connecticut",0,0
"Connecticut.858",2020-02-15,"Connecticut",0,0
"Connecticut.859",2020-02-16,"Connecticut",0,0
"Connecticut.860",2020-02-17,"Connecticut",0,0
"Connecticut.861",2020-02-18,"Connecticut",0,0
"Connecticut.862",2020-02-19,"Connecticut",0,0
"Connecticut.863",2020-02-20,"Connecticut",0,0
"Connecticut.864",2020-02-21,"Connecticut",0,0
"Connecticut.865",2020-02-22,"Connecticut",0,0
"Connecticut.866",2020-02-23,"Connecticut",0,0
"Connecticut.867",2020-02-24,"Connecticut",0,0
"Connecticut.868",2020-02-25,"Connecticut",0,0
"Connecticut.869",2020-02-26,"Connecticut",0,0
"Connecticut.870",2020-02-27,"Connecticut",0,0
"Connecticut.871",2020-02-28,"Connecticut",0,0
"Connecticut.872",2020-02-29,"Connecticut",0,0
"Connecticut.873",2020-03-01,"Connecticut",0,0
"Connecticut.874",2020-03-02,"Connecticut",0,0
"Connecticut.875",2020-03-03,"Connecticut",0,0
"Connecticut.876",2020-03-04,"Connecticut",0,0
"Connecticut.877",2020-03-05,"Connecticut",0,0
"Connecticut.878",2020-03-06,"Connecticut",0,0
"Connecticut.879",2020-03-07,"Connecticut",0,0
"Connecticut.880",2020-03-08,"Connecticut",0,0
"Connecticut.881",2020-03-09,"Connecticut",0,0
"Connecticut.882",2020-03-10,"Connecticut",0,0
"Connecticut.883",2020-03-11,"Connecticut",0,0
"Connecticut.884",2020-03-12,"Connecticut",0,0
"Connecticut.885",2020-03-13,"Connecticut",0,0
"Connecticut.886",2020-03-14,"Connecticut",0,0
"Connecticut.887",2020-03-15,"Connecticut",0,0
"Connecticut.888",2020-03-16,"Connecticut",0,0
"Connecticut.889",2020-03-17,"Connecticut",0,0
"Connecticut.890",2020-03-18,"Connecticut",1,1
"Connecticut.891",2020-03-19,"Connecticut",3,2
"Connecticut.892",2020-03-20,"Connecticut",4,1
"Connecticut.893",2020-03-21,"Connecticut",4,0
"Connecticut.894",2020-03-22,"Connecticut",8,4
"Connecticut.895",2020-03-23,"Connecticut",10,2
"Connecticut.896",2020-03-24,"Connecticut",12,2
"Connecticut.897",2020-03-25,"Connecticut",19,7
"Connecticut.898",2020-03-26,"Connecticut",21,2
"Connecticut.899",2020-03-27,"Connecticut",27,6
"Connecticut.900",2020-03-28,"Connecticut",33,6
"Connecticut.901",2020-03-29,"Connecticut",34,1
"Connecticut.902",2020-03-30,"Connecticut",36,2
"Connecticut.903",2020-03-31,"Connecticut",69,33
"Connecticut.904",2020-04-01,"Connecticut",85,16
"Connecticut.905",2020-04-02,"Connecticut",112,27
"Connecticut.906",2020-04-03,"Connecticut",131,19
"Connecticut.907",2020-04-04,"Connecticut",165,34
"Connecticut.908",2020-04-05,"Connecticut",189,24
"Connecticut.909",2020-04-06,"Connecticut",206,17
"Connecticut.910",2020-04-07,"Connecticut",277,71
"Connecticut.911",2020-04-08,"Connecticut",326,49
"Connecticut.912",2020-04-09,"Connecticut",380,54
"Connecticut.913",2020-04-10,"Connecticut",448,68
"Connecticut.914",2020-04-11,"Connecticut",494,46
"Connecticut.915",2020-04-12,"Connecticut",554,60
"Connecticut.916",2020-04-13,"Connecticut",602,48
"Connecticut.917",2020-04-14,"Connecticut",671,69
"Connecticut.918",2020-04-15,"Connecticut",868,197
"Connecticut.919",2020-04-16,"Connecticut",971,103
"Connecticut.920",2020-04-17,"Connecticut",1036,65
"Connecticut.921",2020-04-18,"Connecticut",1086,50
"Connecticut.922",2020-04-19,"Connecticut",1127,41
"Connecticut.923",2020-04-20,"Connecticut",1331,204
"Connecticut.924",2020-04-21,"Connecticut",1423,92
"Connecticut.925",2020-04-22,"Connecticut",1544,121
"Connecticut.926",2020-04-23,"Connecticut",1639,95
"Connecticut.927",2020-04-24,"Connecticut",1767,128
"Connecticut.928",2020-04-25,"Connecticut",1865,98
"Connecticut.929",2020-04-26,"Connecticut",1924,59
"Connecticut.930",2020-04-27,"Connecticut",2012,88
"Connecticut.931",2020-04-28,"Connecticut",2087,75
"Connecticut.932",2020-04-29,"Connecticut",2169,82
"Connecticut.933",2020-04-30,"Connecticut",2257,88
"Connecticut.934",2020-05-01,"Connecticut",2339,82
"Connecticut.935",2020-05-02,"Connecticut",2436,97
"Connecticut.936",2020-05-03,"Connecticut",2436,0
"Connecticut.937",2020-05-04,"Connecticut",2556,120
"Connecticut.938",2020-05-05,"Connecticut",2633,77
"Connecticut.939",2020-05-06,"Connecticut",2718,85
"Connecticut.940",2020-05-07,"Connecticut",2797,79
"Connecticut.941",2020-05-08,"Connecticut",2874,77
"Connecticut.942",2020-05-09,"Connecticut",2932,58
"Connecticut.943",2020-05-10,"Connecticut",2967,35
"Connecticut.944",2020-05-11,"Connecticut",3008,41
"Connecticut.945",2020-05-12,"Connecticut",3041,33
"Connecticut.946",2020-05-13,"Connecticut",3125,84
"Connecticut.947",2020-05-14,"Connecticut",3219,94
"Connecticut.948",2020-05-15,"Connecticut",3285,66
"Connecticut.949",2020-05-16,"Connecticut",3339,54
"Connecticut.950",2020-05-17,"Connecticut",3408,69
"Connecticut.951",2020-05-18,"Connecticut",3450,42
"Connecticut.952",2020-05-19,"Connecticut",3472,22
"Delaware.953",2020-01-22,"Delaware",0,0
"Delaware.954",2020-01-23,"Delaware",0,0
"Delaware.955",2020-01-24,"Delaware",0,0
"Delaware.956",2020-01-25,"Delaware",0,0
"Delaware.957",2020-01-26,"Delaware",0,0
"Delaware.958",2020-01-27,"Delaware",0,0
"Delaware.959",2020-01-28,"Delaware",0,0
"Delaware.960",2020-01-29,"Delaware",0,0
"Delaware.961",2020-01-30,"Delaware",0,0
"Delaware.962",2020-01-31,"Delaware",0,0
"Delaware.963",2020-02-01,"Delaware",0,0
"Delaware.964",2020-02-02,"Delaware",0,0
"Delaware.965",2020-02-03,"Delaware",0,0
"Delaware.966",2020-02-04,"Delaware",0,0
"Delaware.967",2020-02-05,"Delaware",0,0
"Delaware.968",2020-02-06,"Delaware",0,0
"Delaware.969",2020-02-07,"Delaware",0,0
"Delaware.970",2020-02-08,"Delaware",0,0
"Delaware.971",2020-02-09,"Delaware",0,0
"Delaware.972",2020-02-10,"Delaware",0,0
"Delaware.973",2020-02-11,"Delaware",0,0
"Delaware.974",2020-02-12,"Delaware",0,0
"Delaware.975",2020-02-13,"Delaware",0,0
"Delaware.976",2020-02-14,"Delaware",0,0
"Delaware.977",2020-02-15,"Delaware",0,0
"Delaware.978",2020-02-16,"Delaware",0,0
"Delaware.979",2020-02-17,"Delaware",0,0
"Delaware.980",2020-02-18,"Delaware",0,0
"Delaware.981",2020-02-19,"Delaware",0,0
"Delaware.982",2020-02-20,"Delaware",0,0
"Delaware.983",2020-02-21,"Delaware",0,0
"Delaware.984",2020-02-22,"Delaware",0,0
"Delaware.985",2020-02-23,"Delaware",0,0
"Delaware.986",2020-02-24,"Delaware",0,0
"Delaware.987",2020-02-25,"Delaware",0,0
"Delaware.988",2020-02-26,"Delaware",0,0
"Delaware.989",2020-02-27,"Delaware",0,0
"Delaware.990",2020-02-28,"Delaware",0,0
"Delaware.991",2020-02-29,"Delaware",0,0
"Delaware.992",2020-03-01,"Delaware",0,0
"Delaware.993",2020-03-02,"Delaware",0,0
"Delaware.994",2020-03-03,"Delaware",0,0
"Delaware.995",2020-03-04,"Delaware",0,0
"Delaware.996",2020-03-05,"Delaware",0,0
"Delaware.997",2020-03-06,"Delaware",0,0
"Delaware.998",2020-03-07,"Delaware",0,0
"Delaware.999",2020-03-08,"Delaware",0,0
"Delaware.1000",2020-03-09,"Delaware",0,0
"Delaware.1001",2020-03-10,"Delaware",0,0
"Delaware.1002",2020-03-11,"Delaware",0,0
"Delaware.1003",2020-03-12,"Delaware",0,0
"Delaware.1004",2020-03-13,"Delaware",0,0
"Delaware.1005",2020-03-14,"Delaware",0,0
"Delaware.1006",2020-03-15,"Delaware",0,0
"Delaware.1007",2020-03-16,"Delaware",0,0
"Delaware.1008",2020-03-17,"Delaware",0,0
"Delaware.1009",2020-03-18,"Delaware",0,0
"Delaware.1010",2020-03-19,"Delaware",0,0
"Delaware.1011",2020-03-20,"Delaware",0,0
"Delaware.1012",2020-03-21,"Delaware",0,0
"Delaware.1013",2020-03-22,"Delaware",0,0
"Delaware.1014",2020-03-23,"Delaware",0,0
"Delaware.1015",2020-03-24,"Delaware",0,0
"Delaware.1016",2020-03-25,"Delaware",0,0
"Delaware.1017",2020-03-26,"Delaware",1,1
"Delaware.1018",2020-03-27,"Delaware",2,1
"Delaware.1019",2020-03-28,"Delaware",5,3
"Delaware.1020",2020-03-29,"Delaware",6,1
"Delaware.1021",2020-03-30,"Delaware",6,0
"Delaware.1022",2020-03-31,"Delaware",10,4
"Delaware.1023",2020-04-01,"Delaware",11,1
"Delaware.1024",2020-04-02,"Delaware",12,1
"Delaware.1025",2020-04-03,"Delaware",14,2
"Delaware.1026",2020-04-04,"Delaware",14,0
"Delaware.1027",2020-04-05,"Delaware",14,0
"Delaware.1028",2020-04-06,"Delaware",15,1
"Delaware.1029",2020-04-07,"Delaware",16,1
"Delaware.1030",2020-04-08,"Delaware",19,3
"Delaware.1031",2020-04-09,"Delaware",23,4
"Delaware.1032",2020-04-10,"Delaware",32,9
"Delaware.1033",2020-04-11,"Delaware",33,1
"Delaware.1034",2020-04-12,"Delaware",35,2
"Delaware.1035",2020-04-13,"Delaware",41,6
"Delaware.1036",2020-04-14,"Delaware",43,2
"Delaware.1037",2020-04-15,"Delaware",46,3
