"","state","date","stayathome"
"New Mexico.32.83","New Mexico",2020-05-23,1
"New Mexico.32.84","New Mexico",2020-05-24,1
"New Mexico.32.85","New Mexico",2020-05-25,1
"New Mexico.32.86","New Mexico",2020-05-26,1
"New Mexico.32.87","New Mexico",2020-05-27,1
"New Mexico.32.88","New Mexico",2020-05-28,1
"New Mexico.32.89","New Mexico",2020-05-29,1
"New Mexico.32.90","New Mexico",2020-05-30,1
"New Mexico.32.91","New Mexico",2020-05-31,1
"New Mexico.32.92","New Mexico",2020-06-01,0
"New Mexico.32.93","New Mexico",2020-06-02,0
"New Mexico.32.94","New Mexico",2020-06-03,0
"New Mexico.32.95","New Mexico",2020-06-04,0
"New Mexico.32.96","New Mexico",2020-06-05,0
"New Mexico.32.97","New Mexico",2020-06-06,0
"New Mexico.32.98","New Mexico",2020-06-07,0
"New Mexico.32.99","New Mexico",2020-06-08,0
"New Mexico.32.100","New Mexico",2020-06-09,0
"New Mexico.32.101","New Mexico",2020-06-10,0
"New York.33","New York",2020-03-01,0
"New York.33.1","New York",2020-03-02,0
"New York.33.2","New York",2020-03-03,0
"New York.33.3","New York",2020-03-04,0
"New York.33.4","New York",2020-03-05,0
"New York.33.5","New York",2020-03-06,0
"New York.33.6","New York",2020-03-07,0
"New York.33.7","New York",2020-03-08,0
"New York.33.8","New York",2020-03-09,0
"New York.33.9","New York",2020-03-10,0
"New York.33.10","New York",2020-03-11,0
"New York.33.11","New York",2020-03-12,0
"New York.33.12","New York",2020-03-13,0
"New York.33.13","New York",2020-03-14,0
"New York.33.14","New York",2020-03-15,0
"New York.33.15","New York",2020-03-16,0
"New York.33.16","New York",2020-03-17,0
"New York.33.17","New York",2020-03-18,0
"New York.33.18","New York",2020-03-19,0
"New York.33.19","New York",2020-03-20,0
"New York.33.20","New York",2020-03-21,0
"New York.33.21","New York",2020-03-22,1
"New York.33.22","New York",2020-03-23,1
"New York.33.23","New York",2020-03-24,1
"New York.33.24","New York",2020-03-25,1
"New York.33.25","New York",2020-03-26,1
"New York.33.26","New York",2020-03-27,1
"New York.33.27","New York",2020-03-28,1
"New York.33.28","New York",2020-03-29,1
"New York.33.29","New York",2020-03-30,1
"New York.33.30","New York",2020-03-31,1
"New York.33.31","New York",2020-04-01,1
"New York.33.32","New York",2020-04-02,1
"New York.33.33","New York",2020-04-03,1
"New York.33.34","New York",2020-04-04,1
"New York.33.35","New York",2020-04-05,1
"New York.33.36","New York",2020-04-06,1
"New York.33.37","New York",2020-04-07,1
"New York.33.38","New York",2020-04-08,1
"New York.33.39","New York",2020-04-09,1
"New York.33.40","New York",2020-04-10,1
"New York.33.41","New York",2020-04-11,1
"New York.33.42","New York",2020-04-12,1
"New York.33.43","New York",2020-04-13,1
"New York.33.44","New York",2020-04-14,1
"New York.33.45","New York",2020-04-15,1
"New York.33.46","New York",2020-04-16,1
"New York.33.47","New York",2020-04-17,1
"New York.33.48","New York",2020-04-18,1
"New York.33.49","New York",2020-04-19,1
"New York.33.50","New York",2020-04-20,1
"New York.33.51","New York",2020-04-21,1
"New York.33.52","New York",2020-04-22,1
"New York.33.53","New York",2020-04-23,1
"New York.33.54","New York",2020-04-24,1
"New York.33.55","New York",2020-04-25,1
"New York.33.56","New York",2020-04-26,1
"New York.33.57","New York",2020-04-27,1
"New York.33.58","New York",2020-04-28,1
"New York.33.59","New York",2020-04-29,1
"New York.33.60","New York",2020-04-30,1
"New York.33.61","New York",2020-05-01,1
"New York.33.62","New York",2020-05-02,1
"New York.33.63","New York",2020-05-03,1
"New York.33.64","New York",2020-05-04,1
"New York.33.65","New York",2020-05-05,1
"New York.33.66","New York",2020-05-06,1
"New York.33.67","New York",2020-05-07,1
"New York.33.68","New York",2020-05-08,1
"New York.33.69","New York",2020-05-09,1
"New York.33.70","New York",2020-05-10,1
"New York.33.71","New York",2020-05-11,1
"New York.33.72","New York",2020-05-12,1
"New York.33.73","New York",2020-05-13,1
"New York.33.74","New York",2020-05-14,1
"New York.33.75","New York",2020-05-15,1
"New York.33.76","New York",2020-05-16,1
"New York.33.77","New York",2020-05-17,1
"New York.33.78","New York",2020-05-18,1
"New York.33.79","New York",2020-05-19,1
"New York.33.80","New York",2020-05-20,1
"New York.33.81","New York",2020-05-21,1
"New York.33.82","New York",2020-05-22,1
"New York.33.83","New York",2020-05-23,1
"New York.33.84","New York",2020-05-24,1
"New York.33.85","New York",2020-05-25,1
"New York.33.86","New York",2020-05-26,1
"New York.33.87","New York",2020-05-27,1
"New York.33.88","New York",2020-05-28,1
"New York.33.89","New York",2020-05-29,0
"New York.33.90","New York",2020-05-30,0
"New York.33.91","New York",2020-05-31,0
"New York.33.92","New York",2020-06-01,0
"New York.33.93","New York",2020-06-02,0
"New York.33.94","New York",2020-06-03,0
"New York.33.95","New York",2020-06-04,0
"New York.33.96","New York",2020-06-05,0
"New York.33.97","New York",2020-06-06,0
"New York.33.98","New York",2020-06-07,0
"New York.33.99","New York",2020-06-08,0
"New York.33.100","New York",2020-06-09,0
"New York.33.101","New York",2020-06-10,0
"North Carolina.34","North Carolina",2020-03-01,0
"North Carolina.34.1","North Carolina",2020-03-02,0
"North Carolina.34.2","North Carolina",2020-03-03,0
"North Carolina.34.3","North Carolina",2020-03-04,0
"North Carolina.34.4","North Carolina",2020-03-05,0
"North Carolina.34.5","North Carolina",2020-03-06,0
"North Carolina.34.6","North Carolina",2020-03-07,0
"North Carolina.34.7","North Carolina",2020-03-08,0
"North Carolina.34.8","North Carolina",2020-03-09,0
"North Carolina.34.9","North Carolina",2020-03-10,0
"North Carolina.34.10","North Carolina",2020-03-11,0
"North Carolina.34.11","North Carolina",2020-03-12,0
"North Carolina.34.12","North Carolina",2020-03-13,0
"North Carolina.34.13","North Carolina",2020-03-14,0
"North Carolina.34.14","North Carolina",2020-03-15,0
"North Carolina.34.15","North Carolina",2020-03-16,0
"North Carolina.34.16","North Carolina",2020-03-17,0
"North Carolina.34.17","North Carolina",2020-03-18,0
"North Carolina.34.18","North Carolina",2020-03-19,0
"North Carolina.34.19","North Carolina",2020-03-20,0
"North Carolina.34.20","North Carolina",2020-03-21,0
"North Carolina.34.21","North Carolina",2020-03-22,0
"North Carolina.34.22","North Carolina",2020-03-23,0
"North Carolina.34.23","North Carolina",2020-03-24,0
"North Carolina.34.24","North Carolina",2020-03-25,0
"North Carolina.34.25","North Carolina",2020-03-26,0
"North Carolina.34.26","North Carolina",2020-03-27,0
"North Carolina.34.27","North Carolina",2020-03-28,0
"North Carolina.34.28","North Carolina",2020-03-29,0
"North Carolina.34.29","North Carolina",2020-03-30,1
"North Carolina.34.30","North Carolina",2020-03-31,1
"North Carolina.34.31","North Carolina",2020-04-01,1
"North Carolina.34.32","North Carolina",2020-04-02,1
"North Carolina.34.33","North Carolina",2020-04-03,1
"North Carolina.34.34","North Carolina",2020-04-04,1
"North Carolina.34.35","North Carolina",2020-04-05,1
"North Carolina.34.36","North Carolina",2020-04-06,1
"North Carolina.34.37","North Carolina",2020-04-07,1
"North Carolina.34.38","North Carolina",2020-04-08,1
"North Carolina.34.39","North Carolina",2020-04-09,1
"North Carolina.34.40","North Carolina",2020-04-10,1
"North Carolina.34.41","North Carolina",2020-04-11,1
"North Carolina.34.42","North Carolina",2020-04-12,1
"North Carolina.34.43","North Carolina",2020-04-13,1
"North Carolina.34.44","North Carolina",2020-04-14,1
"North Carolina.34.45","North Carolina",2020-04-15,1
"North Carolina.34.46","North Carolina",2020-04-16,1
"North Carolina.34.47","North Carolina",2020-04-17,1
"North Carolina.34.48","North Carolina",2020-04-18,1
"North Carolina.34.49","North Carolina",2020-04-19,1
"North Carolina.34.50","North Carolina",2020-04-20,1
"North Carolina.34.51","North Carolina",2020-04-21,1
"North Carolina.34.52","North Carolina",2020-04-22,1
"North Carolina.34.53","North Carolina",2020-04-23,1
"North Carolina.34.54","North Carolina",2020-04-24,1
"North Carolina.34.55","North Carolina",2020-04-25,1
"North Carolina.34.56","North Carolina",2020-04-26,1
"North Carolina.34.57","North Carolina",2020-04-27,1
"North Carolina.34.58","North Carolina",2020-04-28,1
"North Carolina.34.59","North Carolina",2020-04-29,1
"North Carolina.34.60","North Carolina",2020-04-30,1
"North Carolina.34.61","North Carolina",2020-05-01,1
"North Carolina.34.62","North Carolina",2020-05-02,1
"North Carolina.34.63","North Carolina",2020-05-03,1
"North Carolina.34.64","North Carolina",2020-05-04,1
"North Carolina.34.65","North Carolina",2020-05-05,1
"North Carolina.34.66","North Carolina",2020-05-06,1
"North Carolina.34.67","North Carolina",2020-05-07,1
"North Carolina.34.68","North Carolina",2020-05-08,1
"North Carolina.34.69","North Carolina",2020-05-09,1
"North Carolina.34.70","North Carolina",2020-05-10,1
"North Carolina.34.71","North Carolina",2020-05-11,1
"North Carolina.34.72","North Carolina",2020-05-12,1
"North Carolina.34.73","North Carolina",2020-05-13,1
"North Carolina.34.74","North Carolina",2020-05-14,1
"North Carolina.34.75","North Carolina",2020-05-15,1
"North Carolina.34.76","North Carolina",2020-05-16,1
"North Carolina.34.77","North Carolina",2020-05-17,1
"North Carolina.34.78","North Carolina",2020-05-18,1
"North Carolina.34.79","North Carolina",2020-05-19,1
"North Carolina.34.80","North Carolina",2020-05-20,1
"North Carolina.34.81","North Carolina",2020-05-21,1
"North Carolina.34.82","North Carolina",2020-05-22,1
"North Carolina.34.83","North Carolina",2020-05-23,0
"North Carolina.34.84","North Carolina",2020-05-24,0
"North Carolina.34.85","North Carolina",2020-05-25,0
"North Carolina.34.86","North Carolina",2020-05-26,0
"North Carolina.34.87","North Carolina",2020-05-27,0
"North Carolina.34.88","North Carolina",2020-05-28,0
"North Carolina.34.89","North Carolina",2020-05-29,0
"North Carolina.34.90","North Carolina",2020-05-30,0
"North Carolina.34.91","North Carolina",2020-05-31,0
"North Carolina.34.92","North Carolina",2020-06-01,0
"North Carolina.34.93","North Carolina",2020-06-02,0
"North Carolina.34.94","North Carolina",2020-06-03,0
"North Carolina.34.95","North Carolina",2020-06-04,0
"North Carolina.34.96","North Carolina",2020-06-05,0
"North Carolina.34.97","North Carolina",2020-06-06,0
"North Carolina.34.98","North Carolina",2020-06-07,0
"North Carolina.34.99","North Carolina",2020-06-08,0
"North Carolina.34.100","North Carolina",2020-06-09,0
"North Carolina.34.101","North Carolina",2020-06-10,0
"North Dakota.35","North Dakota",2020-03-01,0
"North Dakota.35.1","North Dakota",2020-03-02,0
"North Dakota.35.2","North Dakota",2020-03-03,0
"North Dakota.35.3","North Dakota",2020-03-04,0
"North Dakota.35.4","North Dakota",2020-03-05,0
"North Dakota.35.5","North Dakota",2020-03-06,0
"North Dakota.35.6","North Dakota",2020-03-07,0
"North Dakota.35.7","North Dakota",2020-03-08,0
"North Dakota.35.8","North Dakota",2020-03-09,0
"North Dakota.35.9","North Dakota",2020-03-10,0
"North Dakota.35.10","North Dakota",2020-03-11,0
"North Dakota.35.11","North Dakota",2020-03-12,0
"North Dakota.35.12","North Dakota",2020-03-13,0
"North Dakota.35.13","North Dakota",2020-03-14,0
"North Dakota.35.14","North Dakota",2020-03-15,0
"North Dakota.35.15","North Dakota",2020-03-16,0
"North Dakota.35.16","North Dakota",2020-03-17,0
"North Dakota.35.17","North Dakota",2020-03-18,0
"North Dakota.35.18","North Dakota",2020-03-19,0
"North Dakota.35.19","North Dakota",2020-03-20,0
"North Dakota.35.20","North Dakota",2020-03-21,0
"North Dakota.35.21","North Dakota",2020-03-22,0
"North Dakota.35.22","North Dakota",2020-03-23,0
"North Dakota.35.23","North Dakota",2020-03-24,0
"North Dakota.35.24","North Dakota",2020-03-25,0
"North Dakota.35.25","North Dakota",2020-03-26,0
"North Dakota.35.26","North Dakota",2020-03-27,0
"North Dakota.35.27","North Dakota",2020-03-28,0
"North Dakota.35.28","North Dakota",2020-03-29,0
"North Dakota.35.29","North Dakota",2020-03-30,0
"North Dakota.35.30","North Dakota",2020-03-31,0
"North Dakota.35.31","North Dakota",2020-04-01,0
"North Dakota.35.32","North Dakota",2020-04-02,0
"North Dakota.35.33","North Dakota",2020-04-03,0
"North Dakota.35.34","North Dakota",2020-04-04,0
"North Dakota.35.35","North Dakota",2020-04-05,0
"North Dakota.35.36","North Dakota",2020-04-06,0
"North Dakota.35.37","North Dakota",2020-04-07,0
"North Dakota.35.38","North Dakota",2020-04-08,0
"North Dakota.35.39","North Dakota",2020-04-09,0
"North Dakota.35.40","North Dakota",2020-04-10,0
"North Dakota.35.41","North Dakota",2020-04-11,0
"North Dakota.35.42","North Dakota",2020-04-12,0
"North Dakota.35.43","North Dakota",2020-04-13,0
"North Dakota.35.44","North Dakota",2020-04-14,0
"North Dakota.35.45","North Dakota",2020-04-15,0
"North Dakota.35.46","North Dakota",2020-04-16,0
"North Dakota.35.47","North Dakota",2020-04-17,0
"North Dakota.35.48","North Dakota",2020-04-18,0
"North Dakota.35.49","North Dakota",2020-04-19,0
"North Dakota.35.50","North Dakota",2020-04-20,0
"North Dakota.35.51","North Dakota",2020-04-21,0
"North Dakota.35.52","North Dakota",2020-04-22,0
"North Dakota.35.53","North Dakota",2020-04-23,0
"North Dakota.35.54","North Dakota",2020-04-24,0
"North Dakota.35.55","North Dakota",2020-04-25,0
"North Dakota.35.56","North Dakota",2020-04-26,0
"North Dakota.35.57","North Dakota",2020-04-27,0
"North Dakota.35.58","North Dakota",2020-04-28,0
"North Dakota.35.59","North Dakota",2020-04-29,0
"North Dakota.35.60","North Dakota",2020-04-30,0
"North Dakota.35.61","North Dakota",2020-05-01,0
"North Dakota.35.62","North Dakota",2020-05-02,0
"North Dakota.35.63","North Dakota",2020-05-03,0
"North Dakota.35.64","North Dakota",2020-05-04,0
"North Dakota.35.65","North Dakota",2020-05-05,0
"North Dakota.35.66","North Dakota",2020-05-06,0
"North Dakota.35.67","North Dakota",2020-05-07,0
"North Dakota.35.68","North Dakota",2020-05-08,0
"North Dakota.35.69","North Dakota",2020-05-09,0
"North Dakota.35.70","North Dakota",2020-05-10,0
"North Dakota.35.71","North Dakota",2020-05-11,0
"North Dakota.35.72","North Dakota",2020-05-12,0
"North Dakota.35.73","North Dakota",2020-05-13,0
"North Dakota.35.74","North Dakota",2020-05-14,0
"North Dakota.35.75","North Dakota",2020-05-15,0
"North Dakota.35.76","North Dakota",2020-05-16,0
"North Dakota.35.77","North Dakota",2020-05-17,0
"North Dakota.35.78","North Dakota",2020-05-18,0
"North Dakota.35.79","North Dakota",2020-05-19,0
"North Dakota.35.80","North Dakota",2020-05-20,0
"North Dakota.35.81","North Dakota",2020-05-21,0
"North Dakota.35.82","North Dakota",2020-05-22,0
"North Dakota.35.83","North Dakota",2020-05-23,0
"North Dakota.35.84","North Dakota",2020-05-24,0
"North Dakota.35.85","North Dakota",2020-05-25,0
"North Dakota.35.86","North Dakota",2020-05-26,0
"North Dakota.35.87","North Dakota",2020-05-27,0
"North Dakota.35.88","North Dakota",2020-05-28,0
"North Dakota.35.89","North Dakota",2020-05-29,0
"North Dakota.35.90","North Dakota",2020-05-30,0
"North Dakota.35.91","North Dakota",2020-05-31,0
"North Dakota.35.92","North Dakota",2020-06-01,0
"North Dakota.35.93","North Dakota",2020-06-02,0
"North Dakota.35.94","North Dakota",2020-06-03,0
"North Dakota.35.95","North Dakota",2020-06-04,0
"North Dakota.35.96","North Dakota",2020-06-05,0
"North Dakota.35.97","North Dakota",2020-06-06,0
"North Dakota.35.98","North Dakota",2020-06-07,0
"North Dakota.35.99","North Dakota",2020-06-08,0
"North Dakota.35.100","North Dakota",2020-06-09,0
"North Dakota.35.101","North Dakota",2020-06-10,0
"Ohio.36","Ohio",2020-03-01,0
"Ohio.36.1","Ohio",2020-03-02,0
"Ohio.36.2","Ohio",2020-03-03,0
"Ohio.36.3","Ohio",2020-03-04,0
"Ohio.36.4","Ohio",2020-03-05,0
"Ohio.36.5","Ohio",2020-03-06,0
"Ohio.36.6","Ohio",2020-03-07,0
"Ohio.36.7","Ohio",2020-03-08,0
"Ohio.36.8","Ohio",2020-03-09,0
"Ohio.36.9","Ohio",2020-03-10,0
"Ohio.36.10","Ohio",2020-03-11,0
"Ohio.36.11","Ohio",2020-03-12,0
"Ohio.36.12","Ohio",2020-03-13,0
"Ohio.36.13","Ohio",2020-03-14,0
"Ohio.36.14","Ohio",2020-03-15,0
"Ohio.36.15","Ohio",2020-03-16,0
"Ohio.36.16","Ohio",2020-03-17,0
"Ohio.36.17","Ohio",2020-03-18,0
"Ohio.36.18","Ohio",2020-03-19,0
"Ohio.36.19","Ohio",2020-03-20,0
"Ohio.36.20","Ohio",2020-03-21,0
"Ohio.36.21","Ohio",2020-03-22,0
"Ohio.36.22","Ohio",2020-03-23,1
"Ohio.36.23","Ohio",2020-03-24,1
"Ohio.36.24","Ohio",2020-03-25,1
"Ohio.36.25","Ohio",2020-03-26,1
"Ohio.36.26","Ohio",2020-03-27,1
"Ohio.36.27","Ohio",2020-03-28,1
"Ohio.36.28","Ohio",2020-03-29,1
"Ohio.36.29","Ohio",2020-03-30,1
"Ohio.36.30","Ohio",2020-03-31,1
"Ohio.36.31","Ohio",2020-04-01,1
"Ohio.36.32","Ohio",2020-04-02,1
"Ohio.36.33","Ohio",2020-04-03,1
"Ohio.36.34","Ohio",2020-04-04,1
"Ohio.36.35","Ohio",2020-04-05,1
"Ohio.36.36","Ohio",2020-04-06,1
"Ohio.36.37","Ohio",2020-04-07,1
"Ohio.36.38","Ohio",2020-04-08,1
"Ohio.36.39","Ohio",2020-04-09,1
"Ohio.36.40","Ohio",2020-04-10,1
"Ohio.36.41","Ohio",2020-04-11,1
"Ohio.36.42","Ohio",2020-04-12,1
"Ohio.36.43","Ohio",2020-04-13,1
"Ohio.36.44","Ohio",2020-04-14,1
"Ohio.36.45","Ohio",2020-04-15,1
"Ohio.36.46","Ohio",2020-04-16,1
"Ohio.36.47","Ohio",2020-04-17,1
"Ohio.36.48","Ohio",2020-04-18,1
"Ohio.36.49","Ohio",2020-04-19,1
"Ohio.36.50","Ohio",2020-04-20,1
"Ohio.36.51","Ohio",2020-04-21,1
"Ohio.36.52","Ohio",2020-04-22,1
"Ohio.36.53","Ohio",2020-04-23,1
"Ohio.36.54","Ohio",2020-04-24,1
"Ohio.36.55","Ohio",2020-04-25,1
"Ohio.36.56","Ohio",2020-04-26,1
"Ohio.36.57","Ohio",2020-04-27,1
"Ohio.36.58","Ohio",2020-04-28,1
"Ohio.36.59","Ohio",2020-04-29,1
"Ohio.36.60","Ohio",2020-04-30,1
"Ohio.36.61","Ohio",2020-05-01,1
"Ohio.36.62","Ohio",2020-05-02,1
"Ohio.36.63","Ohio",2020-05-03,1
"Ohio.36.64","Ohio",2020-05-04,1
"Ohio.36.65","Ohio",2020-05-05,1
"Ohio.36.66","Ohio",2020-05-06,1
"Ohio.36.67","Ohio",2020-05-07,1
"Ohio.36.68","Ohio",2020-05-08,1
"Ohio.36.69","Ohio",2020-05-09,1
"Ohio.36.70","Ohio",2020-05-10,1
"Ohio.36.71","Ohio",2020-05-11,1
"Ohio.36.72","Ohio",2020-05-12,1
"Ohio.36.73","Ohio",2020-05-13,1
"Ohio.36.74","Ohio",2020-05-14,1
"Ohio.36.75","Ohio",2020-05-15,1
"Ohio.36.76","Ohio",2020-05-16,1
"Ohio.36.77","Ohio",2020-05-17,1
"Ohio.36.78","Ohio",2020-05-18,1
"Ohio.36.79","Ohio",2020-05-19,1
"Ohio.36.80","Ohio",2020-05-20,1
"Ohio.36.81","Ohio",2020-05-21,1
"Ohio.36.82","Ohio",2020-05-22,1
"Ohio.36.83","Ohio",2020-05-23,1
"Ohio.36.84","Ohio",2020-05-24,1
"Ohio.36.85","Ohio",2020-05-25,1
"Ohio.36.86","Ohio",2020-05-26,1
"Ohio.36.87","Ohio",2020-05-27,1
"Ohio.36.88","Ohio",2020-05-28,1
"Ohio.36.89","Ohio",2020-05-29,1
"Ohio.36.90","Ohio",2020-05-30,0
"Ohio.36.91","Ohio",2020-05-31,0
"Ohio.36.92","Ohio",2020-06-01,0
"Ohio.36.93","Ohio",2020-06-02,0
"Ohio.36.94","Ohio",2020-06-03,0
"Ohio.36.95","Ohio",2020-06-04,0
"Ohio.36.96","Ohio",2020-06-05,0
"Ohio.36.97","Ohio",2020-06-06,0
"Ohio.36.98","Ohio",2020-06-07,0
"Ohio.36.99","Ohio",2020-06-08,0
"Ohio.36.100","Ohio",2020-06-09,0
"Ohio.36.101","Ohio",2020-06-10,0
"Oklahoma.37","Oklahoma",2020-03-01,0
"Oklahoma.37.1","Oklahoma",2020-03-02,0
"Oklahoma.37.2","Oklahoma",2020-03-03,0
"Oklahoma.37.3","Oklahoma",2020-03-04,0
"Oklahoma.37.4","Oklahoma",2020-03-05,0
"Oklahoma.37.5","Oklahoma",2020-03-06,0
"Oklahoma.37.6","Oklahoma",2020-03-07,0
"Oklahoma.37.7","Oklahoma",2020-03-08,0
"Oklahoma.37.8","Oklahoma",2020-03-09,0
"Oklahoma.37.9","Oklahoma",2020-03-10,0
"Oklahoma.37.10","Oklahoma",2020-03-11,0
"Oklahoma.37.11","Oklahoma",2020-03-12,0
"Oklahoma.37.12","Oklahoma",2020-03-13,0
"Oklahoma.37.13","Oklahoma",2020-03-14,0
"Oklahoma.37.14","Oklahoma",2020-03-15,0
"Oklahoma.37.15","Oklahoma",2020-03-16,0
"Oklahoma.37.16","Oklahoma",2020-03-17,0
"Oklahoma.37.17","Oklahoma",2020-03-18,0
"Oklahoma.37.18","Oklahoma",2020-03-19,0
"Oklahoma.37.19","Oklahoma",2020-03-20,0
"Oklahoma.37.20","Oklahoma",2020-03-21,0
"Oklahoma.37.21","Oklahoma",2020-03-22,0
"Oklahoma.37.22","Oklahoma",2020-03-23,0
"Oklahoma.37.23","Oklahoma",2020-03-24,0
"Oklahoma.37.24","Oklahoma",2020-03-25,1
"Oklahoma.37.25","Oklahoma",2020-03-26,1
"Oklahoma.37.26","Oklahoma",2020-03-27,1
"Oklahoma.37.27","Oklahoma",2020-03-28,1
"Oklahoma.37.28","Oklahoma",2020-03-29,1
"Oklahoma.37.29","Oklahoma",2020-03-30,1
"Oklahoma.37.30","Oklahoma",2020-03-31,1
"Oklahoma.37.31","Oklahoma",2020-04-01,1
"Oklahoma.37.32","Oklahoma",2020-04-02,1
"Oklahoma.37.33","Oklahoma",2020-04-03,1
"Oklahoma.37.34","Oklahoma",2020-04-04,1
"Oklahoma.37.35","Oklahoma",2020-04-05,1
"Oklahoma.37.36","Oklahoma",2020-04-06,1
"Oklahoma.37.37","Oklahoma",2020-04-07,1
"Oklahoma.37.38","Oklahoma",2020-04-08,1
"Oklahoma.37.39","Oklahoma",2020-04-09,1
"Oklahoma.37.40","Oklahoma",2020-04-10,1
"Oklahoma.37.41","Oklahoma",2020-04-11,1
"Oklahoma.37.42","Oklahoma",2020-04-12,1
"Oklahoma.37.43","Oklahoma",2020-04-13,1
"Oklahoma.37.44","Oklahoma",2020-04-14,1
"Oklahoma.37.45","Oklahoma",2020-04-15,1
"Oklahoma.37.46","Oklahoma",2020-04-16,1
"Oklahoma.37.47","Oklahoma",2020-04-17,1
"Oklahoma.37.48","Oklahoma",2020-04-18,1
"Oklahoma.37.49","Oklahoma",2020-04-19,1
"Oklahoma.37.50","Oklahoma",2020-04-20,1
"Oklahoma.37.51","Oklahoma",2020-04-21,1
"Oklahoma.37.52","Oklahoma",2020-04-22,1
"Oklahoma.37.53","Oklahoma",2020-04-23,1
"Oklahoma.37.54","Oklahoma",2020-04-24,1
"Oklahoma.37.55","Oklahoma",2020-04-25,1
"Oklahoma.37.56","Oklahoma",2020-04-26,1
"Oklahoma.37.57","Oklahoma",2020-04-27,1
"Oklahoma.37.58","Oklahoma",2020-04-28,1
"Oklahoma.37.59","Oklahoma",2020-04-29,1
"Oklahoma.37.60","Oklahoma",2020-04-30,1
"Oklahoma.37.61","Oklahoma",2020-05-01,1
"Oklahoma.37.62","Oklahoma",2020-05-02,0
"Oklahoma.37.63","Oklahoma",2020-05-03,0
"Oklahoma.37.64","Oklahoma",2020-05-04,0
